"","r (Sp)","p (Sp)","adj.Spear.Pval","distCor","SigNegCorr","cMI_min","t_opt","ratio","meth_regulated","logicSc","numericSc"
"CERS3",-0.000154743399193266,0.998166602352758,0.999058998669062,0.110657443768211,FALSE,0.000367332654442206,"0.97",0.613598129683707,FALSE,FALSE,-982.4
"CERS4",-0.430848017487214,1.70832237245122e-11,6.1208827132082e-10,0.423113899116007,FALSE,0.0219035451564852,"0.25",0.192443684359236,TRUE,TRUE,245
"CERS5",-0.152106145228777,0.0230925788549263,0.0804181150788394,0.178758143212288,FALSE,0.000197583551973495,"0.05",0.255903557447601,FALSE,FALSE,0
"CERS6",-0.139403632570333,0.0375063589845301,0.116256891851076,0.175765181202705,FALSE,0.000348616811640899,"0.03",0.346364002141286,FALSE,FALSE,0
"CES2",0.0473265145350347,0.481957334134417,0.661079014984466,0.102621687625782,FALSE,0.000159231266091661,"0.03",0.317170404941778,FALSE,FALSE,0
"CES3",-0.600929649723092,0,0,0.629775140471443,TRUE,0.0317649606194033,"0.54",0.138437030262529,TRUE,TRUE,121
"CES5A",-0.0795418300556607,0.236804071031547,0.422434380950344,0.132871118934231,FALSE,0.0143071891238929,"0.43",0.398084169171996,FALSE,FALSE,-193.8
"CETN1",0.053569892345196,0.426005796779563,0.613589476108778,0.0976455566639084,FALSE,0.0064989556418807,"0.67",0.332714717315388,FALSE,FALSE,-530.2
"CETN3",-0.173343353774702,0.00949533067310071,0.0401360523952139,0.197507987869189,FALSE,0.000805139175637277,"0.12",0.296756216201611,FALSE,FALSE,0
"CETP",-0.148386855915136,0.0267109652414552,0.0894548518957362,0.178722969099989,FALSE,0.00717562737286099,"0.63",0.603243062121961,FALSE,FALSE,-424.4
"CFAP100",0.060589025401453,0.367838294625277,0.558341207448206,0.0987353480540605,FALSE,0.00715617340190389,"0.72",0.528807666717726,FALSE,FALSE,-1005.4
"CFAP20",-0.0414625627935126,0.537925277299525,0.705110993973846,0.102410137127713,FALSE,7.82837967434074e-05,"0.04",0.464814435422015,FALSE,FALSE,0
"CFAP206",0.0786484967862411,0.24212781704465,0.428109000648318,0.111543005519275,FALSE,0.00102769815736261,"0.19",0.257275630882722,FALSE,FALSE,0
"CFAP36",0.00420945216793935,0.950158663213929,0.975650724909913,0.0835764999993188,FALSE,0.000198318206395678,"0.04",0.536014208538663,FALSE,FALSE,0
"CFAP44",0.0567967177121026,0.39862977235368,0.588263364610063,0.13617950711734,FALSE,0.00545781641817413,"0.61",0.295577520415508,FALSE,FALSE,-1305.6
"CFAP45",-0.126083270254744,0.0601419094959459,0.163428499109776,0.148284506233921,FALSE,0.00383915476115996,"0.14",0.448286317603419,FALSE,FALSE,0
"CFAP52",-0.140390526467876,0.0361636328983632,0.113203329261849,0.176990117644025,FALSE,0.00305127623621717,"0.2",0.151238638378255,FALSE,FALSE,-4
"CFAP53",0.0425571285693149,0.527237610237449,0.696757505546978,0.115672279978982,FALSE,0.00098308550645539,"0.25",0.0382313860883879,FALSE,FALSE,-759.2
"CFAP57",0.0455329130919519,0.498735238062154,0.674184397565918,0.135177460334856,FALSE,0.00874000034582641,"0.84",0.639577676066933,FALSE,FALSE,-397
"CFAP65",0.140723819582398,0.0357194606678211,0.112282933960607,0.150219494512346,FALSE,0.0107247790469426,"0.55",0.595845716779682,FALSE,FALSE,-239.2
"CFAP70",0.0422654396869643,0.530075196907113,0.698862143064651,0.220043067788106,FALSE,0.00181742050124529,"0.18",0.102408828897858,FALSE,FALSE,-2
"CFB",-0.416555140652647,9.01634322758582e-11,2.91990807601049e-09,0.42215795922288,FALSE,0.0222300132051828,"0.55",0.211476131279897,TRUE,FALSE,-595.4
"CFD",-0.113234202050927,0.0916275908956075,0.220160220439751,0.17591187301553,FALSE,0.0125006350942162,"0.57",0.352895661742943,FALSE,FALSE,-441.6
"CFDP1",-0.181344704271271,0.00661985819041577,0.0302578085880656,0.217644708807848,FALSE,9.90504631818838e-05,"0.03",0.301807599210671,FALSE,FALSE,0
"CFH",-0.00286112738049761,0.966111498754323,0.983373222333659,0.1009889001131,FALSE,0.00718809538548865,"0.31",0.571234293164185,FALSE,FALSE,-6
"CFI",-0.644570138684488,0,0,0.691793625759751,TRUE,0.0192414289266546,"0.59",0.11418396129545,TRUE,FALSE,-223.2
"CFL1",-0.0665543423157375,0.322477121057786,0.516629560074638,0.108337800920718,FALSE,5.40199697950702e-05,"0.04",0.55655022188715,FALSE,FALSE,0
"CFL2",0.167717811184638,0.0121321075169794,0.0486605251480614,0.186097838816451,FALSE,0.000491019581272286,"0.05",0.225961440445421,FALSE,FALSE,0
"CFLAR",-0.129028261200101,0.0543515005754514,0.151357308949544,0.169945113344806,FALSE,0.000214192115575022,"0.06",0.317234627248841,FALSE,FALSE,0
"CFTR",-0.21207841915107,0.0014449303691535,0.00897455793133046,0.265729193614579,FALSE,0.00796026755831534,"0.53",0.193950524467886,FALSE,FALSE,-60.6
"CGA",-0.0477063644376317,0.478443636028994,0.658418649720194,0.11207209567283,FALSE,0.00832772686815932,"0.51",0.415918744198879,FALSE,FALSE,-3432.6
"CGB2",0.144081834391772,0.0314964466174645,0.102073417457718,0.169271561878537,FALSE,0.0147887893389365,"0.43",0.378204137163785,FALSE,FALSE,-78
"CGGBP1",-0.0507163100536921,0.451098526495063,0.636451158626427,0.112733352746426,FALSE,0.00200332055996953,"0.13",0.415946478122674,FALSE,FALSE,0
"CGN",-0.177540264351243,0.00787256284513349,0.0347442047242357,0.174456884920828,FALSE,0.000429367510860718,"0.06",0.35256873403659,FALSE,FALSE,0
"CGNL1",-0.333307091918279,3.47220021179595e-07,6.07274422798971e-06,0.344866204930686,FALSE,0.0104472219312821,"0.25",0.297331958339132,FALSE,FALSE,-2
"CGRRF1",0.076644410159272,0.254373682022585,0.442719351700871,0.125827214897363,FALSE,0.000108103133123975,"0.03",0.533517433641376,FALSE,FALSE,0
"CH25H",-0.132900557508181,0.0474482470009709,0.137458819279294,0.225066582883431,FALSE,0.0210797807079859,"0.43",0.271876564838277,FALSE,FALSE,-191.8
"CHAC1",-0.208135823584142,0.00177830607445761,0.0105903224041221,0.211166229047891,FALSE,0.0041214628735727,"0.5",0.326766881703581,FALSE,FALSE,-46
"CHAD",0.0725049554479589,0.281004930114186,0.471796911577556,0.100346616880304,FALSE,0.00580339802726006,"0.5",0.751234319732759,FALSE,FALSE,-2405.4
"CHAF1A",-0.165154223730457,0.0135340066847296,0.0531973560518814,0.177304090752997,FALSE,0.000881032919764375,"0.07",0.338709936334181,FALSE,FALSE,0
"CHAF1B",-0.145126426843535,0.0302727691595357,0.0988793025360507,0.164227839275187,FALSE,0.00214978131768334,"0.07",0.664704164282359,FALSE,FALSE,0
"CHAT",-0.0854946459326066,0.203422040049972,0.383118550584609,0.147215880894208,FALSE,0.0191997628671216,"0.53",0.643802348319838,FALSE,FALSE,-124.6
"CHCHD1",0.130396602574492,0.0518226675222777,0.146074989180442,0.1520625293259,FALSE,0.00223697620372127,"0.06",0.556469139810178,FALSE,FALSE,0
"CHCHD2",0.248020328710254,0.000182890171046779,0.00163252774022747,0.236129951551325,FALSE,0.000310584747590456,"0.05",0.295191078257518,FALSE,FALSE,0
"CHCHD3",-0.0836268813019118,0.213507796063466,0.39541710919028,0.119525298856864,FALSE,9.84441844108049e-05,"0.03",0.442309702851798,FALSE,FALSE,0
"CHCHD4",-0.0925251654091008,0.168547579349092,0.336182549131488,0.147116865478249,FALSE,0.000554085052571768,"0.03",0.839892479074116,FALSE,FALSE,0
"CHCHD5",-0.149349361697874,0.0257307903128903,0.0870343059421379,0.187872680232752,FALSE,0.00995082896517789,"0.33",0.243918790410452,FALSE,FALSE,-16
"CHCHD6",-0.284995525429471,1.54662401783412e-05,0.000190309017977334,0.278256019320838,FALSE,0.012880642861487,"0.18",0.43825542226604,FALSE,FALSE,-6
"CHD1L",-0.0870739789576884,0.195166368818944,0.372570227633638,0.124041415308883,FALSE,0.000234593707983733,"0.04",0.318535054757421,FALSE,FALSE,0
"CHD2",-0.0644353889018316,0.338156702939038,0.531138069852815,0.162628994531099,FALSE,0.00330350385181769,"0.28",0.114439889886072,FALSE,FALSE,0
"CHD4",-0.214049985864868,0.00130064079109493,0.00818140536041998,0.228241952145229,FALSE,0.000830359741587827,"0.09",0.577993790786539,FALSE,FALSE,-2
"CHD6",-0.0796927643471711,0.235912769253383,0.421546115500815,0.109981572602233,FALSE,0.000120185801330992,"0.04",0.408999599092911,FALSE,FALSE,0
"CHD8",-0.195369176030611,0.00339650703058769,0.0179381831884264,0.214004478825737,FALSE,0.000112718283644177,"0.03",0.209698194020003,FALSE,FALSE,0
"CHDH",-0.201697795258016,0.00247626587088701,0.0139933950556165,0.209561465461168,FALSE,0.000429052285499361,"0.16",0.0457778659987835,FALSE,FALSE,0
"CHEK1",-0.191312360220511,0.00413885982896156,0.0209394333321025,0.20414871546099,FALSE,0.00194566166832218,"0.2",0.189999570794433,FALSE,FALSE,-8
"CHEK2",-0.0410696971795627,0.541787506127067,0.70804779625564,0.130255649014901,FALSE,0.0017126406456413,"0.12",0.457174441568568,FALSE,FALSE,0
"CHERP",-0.161320360151369,0.0158956347609092,0.0602500779940827,0.201560239067288,FALSE,0.00014363342965256,"0.05",0.168756580370507,FALSE,FALSE,0
"CHFR",-0.775721869060287,0,0,0.757524122294784,TRUE,0.0856422623792143,"0.29",0.203357510740176,TRUE,FALSE,-241.2
"CHGA",-0.02967497446197,0.659395045640391,0.799735402072618,0.155303374986781,FALSE,0.0128131330625475,"0.67",0.345645926613398,FALSE,TRUE,-238.4
"CHGB",0.16669408037121,0.0126758237601945,0.0504738654570461,0.164730106339205,FALSE,0.000484612928159766,"0.41",0.0928948199139663,FALSE,FALSE,0
"CHI3L1",-0.150614901282237,0.024489157334433,0.0840843246964541,0.200141293946763,FALSE,0.0116615412063996,"0.36",0.478787537718665,FALSE,FALSE,-112.6
"CHI3L2",-0.256412170930635,0.000107736868590003,0.00104699275098017,0.266969942573969,FALSE,0.00774491593647235,"0.77",0.483988201788358,FALSE,FALSE,-187.8
"CHIA",0.0363890859255565,0.588831490072517,0.747302101024677,0.0939000647458433,FALSE,0.00969436854736854,"0.66",0.521032045645624,FALSE,FALSE,-1538
"CHIC2",0.0802175710892137,0.23283202037459,0.418387782953607,0.152522755708517,FALSE,0.000365493838572492,"0.04",0.357619382968066,FALSE,FALSE,0
"CHID1",0.0836684298007168,0.213279609547438,0.39525185973753,0.142736452481425,FALSE,0.00211157128477696,"0.4",0.731787824207806,FALSE,FALSE,-2
"CHIT1",0.0197595310520172,0.769183485151317,0.873677452803412,0.0879915128796921,FALSE,0.00158518977317188,"0.94",0.864271732535093,FALSE,FALSE,-1225
"CHKA",-0.0272104757978368,0.68611688966816,0.818459378204381,0.09134948337854,FALSE,0.00059022892132684,"0.17",0.613330214724011,FALSE,FALSE,0
"CHL1",-0.194352576947546,0.00357026414059103,0.0186204677766493,0.19891812243523,FALSE,0.0295785852647006,"0.43",0.421761222616866,FALSE,FALSE,-273.8
"CHML",0.0884449788919104,0.188199906118646,0.36356940238063,0.127361627673683,FALSE,0.000482703961998045,"0.85",0.699140752529456,FALSE,FALSE,-2402.8
"CHMP1A",-0.0644418990565627,0.338107797222842,0.531138069852815,0.146329866048234,FALSE,0.0068732545058241,"0.34",0.460596442938948,FALSE,FALSE,-12
"CHMP2A",-0.130442698561953,0.0517392093125029,0.145961082708393,0.141004106623428,FALSE,9.19325473506813e-05,"0.03",0.335441174490673,FALSE,FALSE,0
"CHMP2B",0.0318484209296128,0.636180670532459,0.78135270808978,0.102151740593068,FALSE,0.000445973256825131,"0.04",0.609117008281788,FALSE,FALSE,0
"CHMP4A",-0.0271439033212173,0.686844338332619,0.81882292276142,0.108109858991009,FALSE,0.00165995465108678,"0.64",0.318445897026428,FALSE,FALSE,-2347
"CHMP4B",-0.165428585882612,0.0133774674814326,0.0526698686276313,0.223192541091,FALSE,0.000153187128290303,"0.03",0.431327799996715,FALSE,FALSE,0
"CHMP4C",0.00878735715675111,0.896180122697251,0.947374341884601,0.121519334745087,FALSE,0.000245366129517319,"0.11",0.815967196517017,FALSE,FALSE,0
"CHMP5",0.075574213717728,0.261085479853622,0.450347843367101,0.130760591266314,FALSE,0.000967344575390829,"0.07",0.306533437634061,FALSE,FALSE,0
"CHMP6",0.0925463168492649,0.168449850601396,0.336182549131488,0.134516561637772,FALSE,0.000216368430353015,"0.03",0.334886677463657,FALSE,FALSE,0
"CHN1",0.104113715930695,0.1210868659003,0.269264662371767,0.0961558361698507,FALSE,0.0100026270272025,"0.34",0.34529531262701,FALSE,FALSE,-2
"CHN2",-0.548628994274793,0,0,0.534457846391782,TRUE,0.0389743745762755,"0.41",0.274372104563631,FALSE,TRUE,168.4
"CHODL",-0.0464489529805141,0.490128001537777,0.667625246374776,0.104577545335143,FALSE,0.0048630472082496,"0.32",0.650942458213283,FALSE,FALSE,-209.8
"CHORDC1",-0.0126770382478098,0.850678936592671,0.921419030097805,0.0996301180112444,FALSE,0.00244248266966065,"0.13",0.388591759381216,FALSE,FALSE,-2
"CHP1",-0.107422044081237,0.109649496975405,0.250688182766888,0.122540169139622,FALSE,0.000712233564390119,"0.05",0.547497514216738,FALSE,FALSE,0
"CHP2",-0.141779389776188,0.0343431035491712,0.108856279816518,0.353665254466038,FALSE,0.0156006029590233,"0.4",0.185855170032172,FALSE,FALSE,-28
"CHPF",-0.0695468213378218,0.301149512470942,0.492472095922755,0.133053685641637,FALSE,0.000105780412944379,"0.03",0.568171074268484,FALSE,FALSE,0
"CHPT1",0.0144392749143387,0.83021662227166,0.91021145306346,0.0848166781402872,FALSE,0.000390263923079941,"0.1",0.35216412861588,FALSE,FALSE,0
"CHRAC1",-0.0279960881333373,0.677554340922615,0.812088859132273,0.106082968803868,FALSE,0.000473181593440973,"0.02",0.885603573185917,FALSE,FALSE,0
"CHRD",-0.0573020524844554,0.394439940947672,0.583981163513081,0.119728988442389,FALSE,0.00771070571426303,"0.73",0.642876989741519,FALSE,FALSE,-480.2
"CHRDL2",-0.312897222657336,1.8743291079204e-06,2.84724117579455e-05,0.299447954575894,FALSE,0.0156368063825576,"0.64",0.418047385642208,FALSE,FALSE,-1788.4
"CHRM1",-0.0204781259335243,0.761038796903993,0.869405902294121,0.106921502059293,FALSE,0.00454477687329571,"0.31",0.392115427285474,FALSE,FALSE,-6
"CHRM2",-0.0339569964615397,0.613993089745343,0.765059034173834,0.0967918062089517,FALSE,0.00858283705732908,"0.44",0.526467665720477,FALSE,FALSE,-215.2
"CHRM4",0.0627577143187168,0.350910018133285,0.543065156066059,0.13275095721699,FALSE,0.000598849181047624,"0.89",0.595426907573831,FALSE,FALSE,-5150.6
"CHRM5",0.00607773144196854,0.928088029890074,0.964949968570031,0.0845522580338516,FALSE,0.0118564010719641,"0.46",0.482229601519393,FALSE,FALSE,-38
"CHRNA1",0.0386917700655757,0.56545396210985,0.728637003208451,0.126475722179804,FALSE,0.00967016626089582,"0.63",0.456718824373285,FALSE,FALSE,-259.8
"CHRNA10",-0.0522469986003444,0.437536582941752,0.624499179426464,0.106042497752416,FALSE,0.0120420038562886,"0.58",0.471009419295092,FALSE,FALSE,-590
"CHRNA3",-0.0914667764658403,0.173491925817757,0.343256599788472,0.104339595665871,FALSE,0.0137825471852083,"0.26",0.38688386414646,FALSE,TRUE,-209
"CHRNA4",-0.0552249825035005,0.411830431756503,0.600972657779854,0.0924796147677769,FALSE,0.0090110575473149,"0.4",0.434737509956076,FALSE,FALSE,-6
"CHRNA5",0.143530532079851,0.0321590823500175,0.103633478059597,0.15429256604085,FALSE,0.0101099181021074,"0.6",0.370389324471311,FALSE,FALSE,-1738.4
"CHRNA6",0.00766955810367013,0.909325825766736,0.954682878126896,0.0960492909313438,FALSE,0.0114340982450356,"0.31",0.581979675618405,FALSE,FALSE,-60
"CHRNA9",-0.0204672327060256,0.76116206919095,0.869405902294121,0.107635073839632,FALSE,0.00298135570802736,"0.64",0.703986524187019,FALSE,FALSE,-1757.8
"CHRNB1",-0.201124485215134,0.0025491574497718,0.0143024597895811,0.191133486628106,FALSE,0.0116099372405154,"0.46",0.425896345369586,FALSE,FALSE,-56.6
"CHRNB2",-0.0909804125262541,0.175799781476628,0.346833108627028,0.215576898752648,FALSE,0.00762029458782659,"0.23",0.306526393389727,FALSE,FALSE,0
"CHRNB3",-0.0617074640175263,0.359045869256924,0.549595209297575,0.111271351215661,FALSE,0.0154251065789177,"0.49",0.41373723508962,FALSE,FALSE,-733.8
"CHRNB4",0.0777331702937618,0.247668790698893,0.43522953261159,0.153761043343763,FALSE,0.0119802620142282,"0.26",0.377661351485859,FALSE,FALSE,-24
"CHRND",-0.0781302668891817,0.245254214683597,0.432339865812807,0.112701311361468,FALSE,0.00178304874184279,"0.36",0.755261420237971,FALSE,FALSE,0
"CHRNE",0.104050783928917,0.121313087608108,0.269365758943471,0.140123585019168,FALSE,0.00785107771259324,"0.34",0.650485900422106,FALSE,FALSE,-269.8
"CHRNG",0.00926457968794334,0.890576220123344,0.944468519023753,0.138026543207122,FALSE,0.00310291814487912,"0.52",0.556169199442214,FALSE,FALSE,-2802.2
"CHST1",-0.0274220007964403,0.683807439484547,0.816523713193257,0.116692181115929,FALSE,0.024037492336684,"0.25",0.61275024527956,FALSE,FALSE,-82.6
"CHST10",-0.379215705901335,4.8838231236914e-09,1.21713545416647e-07,0.383977786861468,FALSE,0.0303730002678654,"0.28",0.257458166824103,FALSE,TRUE,246.4
"CHST12",-0.101178321651895,0.131992388411562,0.284551257241312,0.134455029122814,FALSE,0.00105459195109376,"0.9",0.599123839265434,FALSE,FALSE,-4489
"CHST13",-0.0704287307321785,0.295046315346711,0.486502443041968,0.18060175931418,FALSE,0.00652994674213099,"0.2",0.483679761097316,FALSE,FALSE,0
"CHST14",0.111378304626041,0.0971054257604131,0.230086182686181,0.141602328746972,FALSE,9.8295748917097e-05,"0.02",0.685737624033741,FALSE,FALSE,0
"CHST2",-0.223632767059499,0.000769660703835884,0.00536215152294172,0.189635134258224,FALSE,0.0236979467012022,"0.25",0.44831862319562,FALSE,FALSE,-727.2
"CHST3",-0.291841327631653,9.40329599163903e-06,0.000123162281277156,0.279105120211386,FALSE,0.0143519838166532,"0.27",0.251380178375976,FALSE,TRUE,225
"CHST4",-0.498469882438492,2.22044604925031e-15,1.34228810402886e-13,0.500533747296581,FALSE,0.014013738064064,"0.29",0.116538793934561,TRUE,TRUE,249
"CHST5",-0.0641594482485502,0.340233777851332,0.533076374733847,0.0986899975614332,FALSE,0.00119817067190263,"0.87",0.581092021921492,FALSE,FALSE,-2358.8
"CHST6",0.0503847080935333,0.454067359686987,0.638293144195374,0.0953621138963164,FALSE,0.0101661461451178,"0.16",0.633437715930234,FALSE,FALSE,-6
"CHST8",-0.0265022203766138,0.693870802438082,0.823764319604112,0.0928345451389158,FALSE,0.0160457966419668,"0.53",0.621174372896899,FALSE,FALSE,-12
"CHSY1",0.00972609906921547,0.885161871842616,0.941866244630008,0.0901545971128694,FALSE,0.000149705749825653,"0.1",0.683012345158108,FALSE,FALSE,0
"CHTOP",-0.19733246186494,0.0030824238969589,0.0165798029171459,0.207308027728336,FALSE,0.000390298311128408,"0.05",0.250502109439898,FALSE,FALSE,0
"CHUK",-0.00518336281213806,0.938647707409043,0.970033752429578,0.107049391976345,FALSE,0.00286335841100396,"0.14",0.822411833582573,FALSE,FALSE,-4
"CIAO1",-0.00332157157570433,0.960661873745231,0.980242209353102,0.110634570421365,FALSE,0.00265139026227737,"0.97",0.89830343958875,FALSE,FALSE,-1573.4
"CIAPIN1",-0.0403799112768973,0.548601813373018,0.714339796315159,0.103329955561269,FALSE,0.000809543781030071,"0.84",0.444581142140447,FALSE,FALSE,-847.8
"CIART",-0.486540314669892,1.17683640610267e-14,6.4224757199714e-13,0.542813429619692,FALSE,0.0272389295276174,"0.54",0.246246182446072,TRUE,FALSE,-127.2
"CIB1",-0.0894178054861113,0.183368390548481,0.357457679475028,0.157057343655144,FALSE,0.000307548949000347,"0.04",0.398513491525654,FALSE,FALSE,0
"CIB3",0.031293842788456,0.642071589206832,0.785872691680006,0.097846525877026,FALSE,0.00826368751900369,"0.78",0.509568519805473,FALSE,FALSE,-462.8
"CIC",-0.113417621525584,0.0910998822761551,0.219294550188139,0.134692501899836,FALSE,0.00992726925203187,"0.52",0.569746144365434,FALSE,FALSE,-8
"CIDEA",-0.035386470391448,0.599146960665543,0.754083319701625,0.154942748302327,FALSE,0.006862875557034,"0.17",0.215894657654763,FALSE,FALSE,-4
"CIDEB",-0.459826546904851,4.56967796935714e-13,2.06388367443609e-11,0.438340300993032,FALSE,0.0326005466900836,"0.55",0.386770563834484,FALSE,FALSE,-201.2
"CIDEC",0.126351636139164,0.0595940385802147,0.162388933606928,0.13973592656426,FALSE,0.00304135650580629,"0.41",0.530249435421582,FALSE,FALSE,-20
"CIITA",-0.241201282961373,0.00027745935506851,0.00228559809751754,0.306719227916191,FALSE,0.0159426050901045,"0.25",0.242830694642233,FALSE,TRUE,122.4
"CILP",-0.265002041149254,6.1505882359203e-05,0.000645045677268936,0.241309575420898,FALSE,0.00637211900359239,"0.66",0.513974138462276,FALSE,FALSE,-1037.4
"CILP2",-0.218497620550551,0.00102235057405187,0.00678955975601319,0.286199721258311,FALSE,0.010341879727393,"0.42",0.143614496968012,FALSE,TRUE,177
"CINP",-0.092509449622448,0.168620220402837,0.336236523734544,0.159215218509105,FALSE,0.000924407528713753,"0.05",0.394134827090604,FALSE,FALSE,0
"CIPC",-0.154021499034934,0.0214000038922939,0.0757319861550167,0.173269319166246,FALSE,0.000111351766434109,"0.03",0.344477113629772,FALSE,FALSE,0
"CIRBP",-0.0468855760370976,0.486053534277748,0.664918076136253,0.0958973494212895,FALSE,0.00023289908123813,"0.07",0.380668657332997,FALSE,FALSE,0
"CISD1",-0.0737091790330604,0.273070686387609,0.463672947390472,0.117254468972675,FALSE,0.000184788666044215,"0.03",0.240737008419049,FALSE,FALSE,0
"CISH",-0.215582210588256,0.00119776081924261,0.00768601226849858,0.228156780288502,FALSE,0.000894025480235577,"0.25",0.656011921714767,FALSE,FALSE,0
"CIT",-0.0649401804110324,0.334377989332157,0.527372725520673,0.118317346044197,FALSE,8.30452842903269e-05,"0.03",0.432412575291942,FALSE,FALSE,0
"CITED2",0.135133080567996,0.0438122716063605,0.129959501181625,0.164341767451024,FALSE,0.000316855853396377,"0.05",0.350238689234245,FALSE,FALSE,0
"CITED4",-0.0115970791419222,0.863269407070702,0.928656668237766,0.248269921322881,FALSE,0.00364200759366752,"0.4",0.0938584066996417,FALSE,FALSE,0
"CIZ1",0.0470381423025966,0.484634122342465,0.663570427216579,0.0931892160086913,FALSE,0.00535415659550543,"0.76",0.518740595709473,FALSE,FALSE,-1136.6
"CKAP2",-0.0210780784899669,0.754258868708025,0.86490306851461,0.0925431002727768,FALSE,0.000325572137096637,"0.06",0.599834134114242,FALSE,FALSE,0
"CKAP2L",-0.0198487899326036,0.76817041091512,0.873187557287112,0.13167087011608,FALSE,0.00012117402962167,"0.02",0.484035738079988,FALSE,FALSE,0
"CKAP4",-0.0406650063331162,0.545780306030229,0.712002904768076,0.110020841280484,FALSE,0.000289081452289278,"0.13",0.0521258079663778,FALSE,FALSE,0
"CKAP5",-0.12268970717016,0.0674345784263175,0.177784158219886,0.131396798320689,FALSE,5.13829175519399e-05,"0.04",0.300975431102958,FALSE,FALSE,0
"CKB",-0.253179268313797,0.000132383454220841,0.00124543987099384,0.234705237743862,FALSE,0.00957809309196282,"0.14",0.172966859943069,FALSE,FALSE,-113.2
"CKLF",0.102423301962703,0.127278172065804,0.277637877925926,0.132790562792914,FALSE,6.41899230573909e-05,"0.08",0.682744851586464,FALSE,FALSE,0
"CKM",-0.345627030497136,1.18083759881316e-07,2.27075262884331e-06,0.395292403684395,FALSE,0.0117690416375689,"0.48",0.126121573894651,FALSE,TRUE,175
"CKMT2",-0.524453346686716,0,0,0.473289472802222,TRUE,0.00495204647649427,"0.72",0.117525422033747,FALSE,FALSE,-2063.2
"CKS1B",0.0136601481531199,0.839250259988224,0.915178729393264,0.0971808385324189,FALSE,9.29886285913353e-05,"0.04",0.420389816744172,FALSE,FALSE,0
"CKS2",-0.0235658856009027,0.726350243889815,0.845769842849921,0.129219855197357,FALSE,0.000472517988173558,"0.02",0.310555085768377,FALSE,FALSE,0
"CLASP2",-0.127532770666762,0.0572314041366573,0.157443514976642,0.137702032918659,FALSE,0.000729873995786522,"0.06",0.401054562579869,FALSE,FALSE,0
"CLASRP",-0.197316991879772,0.00308479232867254,0.0165816379253953,0.188999517481604,FALSE,0.00255115028144198,"0.17",0.24779647728919,FALSE,FALSE,0
"CLC",0.00174329565661302,0.979347730098548,0.990608464252762,0.159125231307529,FALSE,0.011101836293096,"0.76",0.489278142982685,FALSE,FALSE,-938.8
"CLCA1",0.0178052011011652,0.791460113165425,0.886860138002211,0.102434497596406,FALSE,0.0135755055525159,"0.56",0.654686160248847,FALSE,FALSE,-84
"CLCA2",-0.00989436613050352,0.883189145026594,0.940812727414918,0.116396745577503,FALSE,0.00240776722882947,"0.84",0.756259257724914,FALSE,FALSE,-364.4
"CLCC1",-0.125769523358198,0.060787678199927,0.164775165557635,0.160126737521356,FALSE,0.000541486348162993,"0.17",0.458503834217117,FALSE,FALSE,0
"CLCN1",-0.110067162027759,0.101129803176284,0.236578313126024,0.152609489544194,FALSE,0.00458328203121331,"0.77",0.543901451653126,FALSE,FALSE,-343.2
"CLCN2",-0.102734411775269,0.126120697468793,0.276085362655982,0.12805549831772,FALSE,0.000124834950234182,"0.03",0.609102024184409,FALSE,FALSE,0
"CLCN3",-0.100732406010424,0.133713184386718,0.287210462381675,0.123168534830612,FALSE,0.000925892233668236,"0.15",0.575938112393942,FALSE,FALSE,0
"CLCN6",-0.14970000914394,0.025381465722873,0.086174169913948,0.1625126904929,FALSE,0.000269131506790762,"0.1",0.423483169439669,FALSE,FALSE,0
"CLCNKA",-0.0200073476061838,0.766371776812177,0.87196434673564,0.0994535988948076,FALSE,0.00742150504940886,"0.71",0.304016657495981,FALSE,FALSE,-1975.4
"CLCNKB",0.0727847827317046,0.279147517980948,0.470017274954924,0.100528318041099,FALSE,0.00905917561634854,"0.67",0.580263139211994,FALSE,FALSE,-715.8
"CLDN1",-0.093917187527053,0.162205555283783,0.327522967743273,0.174515619656422,FALSE,0.000977162641819272,"0.14",0.133148923804673,FALSE,FALSE,0
"CLDN10",-0.0736480193006987,0.273469942785403,0.464036805175519,0.122459682382711,FALSE,0.0064827193185599,"0.61",0.432971712589279,FALSE,FALSE,-436.8
"CLDN11",0.00166971328923661,0.980219255727605,0.991051099473605,0.0898960786572485,FALSE,0.0255303882352288,"0.34",0.49061054693596,FALSE,FALSE,-926.8
"CLDN12",-0.050098946420158,0.45663453825418,0.641192130665905,0.148852834260566,FALSE,0.000668837860296039,"0.12",0.332416847581342,FALSE,FALSE,0
"CLDN14",-0.0134507505583739,0.841681777207308,0.916610429218209,0.118032440487524,FALSE,0.0108656142960811,"0.5",0.363133049793785,FALSE,TRUE,-246.6
"CLDN15",-0.784037965115796,0,0,0.823645686764618,TRUE,0.0568495749583317,"0.45",0.125283616320165,TRUE,TRUE,287
"CLDN16",0.171907966658915,0.0101147566687716,0.0423111254831368,0.191427959571984,FALSE,0.000574340818272766,"0.87",0.436361568126031,FALSE,FALSE,-891.8
"CLDN17",0.152084044039233,0.023112764615504,0.0804646394824459,0.151857874745808,FALSE,0.00885705741289,"0.6",0.504320728387953,FALSE,FALSE,-568.2
"CLDN18",-0.238491436226883,0.00032637531842461,0.00261544000923814,0.326361000800931,FALSE,0.0189630895664085,"0.54",0.276134013283835,FALSE,TRUE,247.4
