"","r (Sp)","p (Sp)","adj.Spear.Pval","distCor","SigNegCorr","cMI_min","t_opt","ratio","meth_regulated","logicSc","numericSc"
"CORO2A",-0.452280311457175,0.0120957661284171,0.176148471093192,0.504145929828367,FALSE,0.00994159161115199,"0.15",0.182535160185722,FALSE,FALSE,0
"CORO2B",0.299221357063404,0.108205276410762,0.504765394147779,0.409598817840297,FALSE,0.0227557166917177,"0.24",0.198436589271607,FALSE,FALSE,-58
"CORO6",-0.349499443826474,0.058339174840472,0.385500108791694,0.389745111531324,FALSE,0.00683091230786021,"0.5",0.106160916824323,FALSE,FALSE,-4
"CORO7",-0.220467185761958,0.241714682722252,0.690900121047322,0.26860998507686,FALSE,0.010536645684328,"0.18",0.281877039952173,FALSE,FALSE,-4
"CORT",-0.136373748609566,0.472400669491063,0.843843246540178,0.287194025721733,FALSE,0.00087299515994241,"0.87",0.0880651871659686,FALSE,FALSE,-178
"COTL1",-0.106117908787542,0.576766432977527,0.88689453258315,0.240144538345448,FALSE,8.7791915708038e-05,"0.02",0.572934975589802,FALSE,FALSE,0
"COX10",0.227586206896552,0.226461551861007,0.676051712901229,0.35976097995954,FALSE,7.05573054036684e-07,"0.04",0.00499970537222199,FALSE,FALSE,0
"COX11",-0.0763070077864294,0.688584653359964,0.925111409032168,0.270598793036007,FALSE,0.000272775947553369,"0.07",0.635442249149455,FALSE,FALSE,0
"COX15",-0.150611790878754,0.426945609696503,0.82632052829146,0.300008336413463,FALSE,6.11257544864817e-05,"0.03",0.776219153320372,FALSE,FALSE,0
"COX17",0.0166852057842047,0.930265109740668,0.98446821352124,0.317101670955707,FALSE,0.00173762835860975,"0.29",0.264136101703135,FALSE,FALSE,0
"COX4I1",0.053615127919911,0.778414109065849,0.950957825863517,0.323642096025477,FALSE,0.000330187716707278,"0.11",0.180304524149254,FALSE,FALSE,0
"COX4I2",0.122135706340378,0.520254274383002,0.862207222456452,0.213758346990261,FALSE,-0.00355975571861511,"0.72",2.72679469935134,FALSE,FALSE,-35
"COX5A",0.0371523915461624,0.845461554685346,0.967909473863218,0.23620996046124,FALSE,0.000489893695247019,"0.18",0.136704531541273,FALSE,FALSE,0
"COX5B",0.111902113459399,0.556046785000141,0.878583312118042,0.276818729490886,FALSE,2.74919034202907e-05,"0.05",0.40407442907187,FALSE,FALSE,0
"COX6A1",-0.307675194660734,0.09812755082074,0.483570867580384,0.376398337230814,FALSE,3.46314813683311e-05,"0.06",0.158572878377953,FALSE,FALSE,0
"COX6A2",-0.0780867630700779,0.681694084022423,0.921828940525083,0.268639069385209,FALSE,0.00292090023087672,"0.42",0.632535002025178,FALSE,FALSE,-107
"COX6B1",-0.0335928809788654,0.860115621011162,0.970019811117512,0.270385271734341,FALSE,4.69936377401285e-05,"0.06",0.151679574621021,FALSE,FALSE,0
"COX6C",0.103448275862069,0.586443865916956,0.891875200555724,0.283900397567326,FALSE,5.77821862983449e-05,"0.04",0.639146569661353,FALSE,FALSE,0
"COX7A1",0.246273637374861,0.189556149764377,0.634778391855412,0.362271507515976,FALSE,0.00143128293365692,"0.89",0.779847312735586,FALSE,FALSE,-165
"COX7A2",-0.310789766407119,0.0945991232705705,0.477154281185795,0.405795567636624,FALSE,0.000154248210931847,"0.04",0.295760644908153,FALSE,FALSE,0
"COX7A2L",0.123470522803115,0.515669982593966,0.860510552708221,0.257747512150116,FALSE,3.61791927425027e-07,"0",1,FALSE,FALSE,0
"COX7B",-0.254282536151279,0.175100978959371,0.616162335811491,0.273881804850095,FALSE,0.0109439802045023,"0.18",0.0827666087981543,TRUE,FALSE,0
"COX7B2",0.120800889877642,0.524858334520429,0.863913320072099,0.261156734346041,FALSE,0.00612812263520999,"0.39",0.169563744704866,FALSE,FALSE,-4
"COX7C",0.0318131256952169,0.867460078822328,0.971073128544676,0.290527453715448,FALSE,0.000776900005700452,"0.31",0.349304368319281,FALSE,FALSE,0
"COX8A",-0.128364849833148,0.499032221127061,0.854076691243376,0.276479689246982,FALSE,1.48541425433548e-05,"0.02",0.346200084445136,FALSE,FALSE,0
"COX8C",-0.210233592880979,0.26481316916616,0.715171847018168,0.298481616915567,FALSE,-0.000398227531709369,"0",1,FALSE,FALSE,-76
"CP",-0.1559510567297,0.410544055115668,0.817991566753004,0.443878932977687,FALSE,0.00368316657114994,"0.56",0.0778017825796752,FALSE,FALSE,-70
"CPA1",-0.0696329254727475,0.714638585678457,0.931021871168895,0.258672392386849,FALSE,0.000730370177884406,"0.84",0.280287825299281,FALSE,FALSE,-12
"CPA2",-0.0562847608453838,0.767673785762937,0.947517823805411,0.248057909811639,FALSE,0.00794232959455184,"0.76",0.408731015167801,FALSE,FALSE,-6
"CPA3",0.0682981090100111,0.719888425926668,0.933152188759674,0.245459091406968,FALSE,0.00898906994855454,"0.6",0.40200052163229,FALSE,FALSE,-58
"CPA4",0.107007786429366,0.57355651820595,0.885314375635465,0.299523856526136,FALSE,0.000792700023526065,"0.56",0.0623273082199786,FALSE,FALSE,-4
"CPA5",0.207563959955506,0.27106748890013,0.720078486065617,0.256870605001779,FALSE,-0.000350363137912627,"0.21",-0.0527068160817899,FALSE,FALSE,-8
"CPA6",-0.219577308120133,0.243668222268603,0.693691061841869,0.453563845696626,FALSE,0.0420875103332336,"0.55",0.234860981543659,TRUE,FALSE,-2
"CPB1",-0.125695216907675,0.508073795325686,0.859834660474443,0.2472838282786,FALSE,-0.00371505358632367,"0",1,FALSE,FALSE,-49
"CPB2",0.460734149054505,0.0103994553626983,0.160499203077296,0.338714451498837,FALSE,0.0211798958348741,"0.74",0.204456816294244,FALSE,FALSE,-25
"CPD",-0.0945494994438265,0.619203377560925,0.90312418666083,0.227332035622418,FALSE,0.00424993084196085,"0.15",0.133329356165784,FALSE,FALSE,-24
"CPE",-0.298776418242492,0.108756337861201,0.505467774863085,0.341941193156232,FALSE,0.163250864062468,"0.12",0.433249674044713,FALSE,FALSE,-6
"CPEB2",0.0166852057842047,0.930265109740668,0.98446821352124,0.391367672493867,FALSE,0.00203115905204155,"0.18",0.127090218798198,FALSE,FALSE,0
"CPEB4",0.0709677419354839,0.709401478643551,0.92985130347474,0.342124828106089,FALSE,0.0319094933972545,"0.11",0.542523210932347,FALSE,FALSE,-6
"CPLX2",-0.0433815350389321,0.819940930149648,0.962657263624791,0.277792171461163,FALSE,0.0143790047250761,"0.14",0.265698474707229,FALSE,FALSE,-6
"CPM",0.205784204671858,0.275289737792771,0.724181596013916,0.298046014215502,FALSE,0.00368761291531091,"0.66",0.13747953152424,FALSE,FALSE,-81
"CPN1",-0.0469410456062291,0.805436515259883,0.959210880356156,0.230752596502828,FALSE,0.0150214607310966,"0.26",0.628307825406217,FALSE,FALSE,-2
"CPNE2",-0.0634037819799778,0.739243267163598,0.940426057980883,0.282651659001348,FALSE,0.000200254976198181,"0.07",0.34137009566683,FALSE,FALSE,0
"CPNE3",-0.00378197997775306,0.98417533304481,0.994949057320754,0.258036818108537,FALSE,0.000206830094371457,"0.02",0.629711557151675,FALSE,FALSE,0
"CPNE4",-0.0202447163515017,0.915436469023578,0.980430214184313,0.343382876302131,FALSE,0.00425523147637891,"0.35",0.0988481461654412,FALSE,FALSE,-2
"CPNE5",0.225806451612903,0.230212454744626,0.679922848009416,0.329052756193014,FALSE,0.00429519297762094,"0.5",0.325943251354973,FALSE,FALSE,-16
"CPNE6",-0.228031145717464,0.225530303322644,0.675045774820004,0.352794691852555,FALSE,-0.00334256402646914,"0.64",-0.539039838316547,FALSE,FALSE,-74
"CPNE7",-0.439822024471635,0.0150134999122014,0.199460053219527,0.384330926658073,FALSE,0.0573667553298581,"0.49",0.58799467393299,FALSE,FALSE,-2
"CPNE8",-0.0727474972191324,0.70243884742446,0.92887111384103,0.292055097832264,FALSE,0.0295514598588129,"0.26",0.31824502640395,FALSE,FALSE,-2
"CPNE9",0.014460511679644,0.939544958563992,0.985528782374031,0.229759064172314,FALSE,0.00630605590341301,"0.48",0.466963970622325,FALSE,FALSE,-20
"CPO",0.434037819799778,0.0165550268485228,0.210345134197283,0.436687283453077,FALSE,-0.00271660901941531,"0.41",-0.0858616893481644,FALSE,FALSE,-106
"CPS1",0.473637374860957,0.0081980325086195,0.142605591524363,0.596584786850261,FALSE,0.0728015318761386,"0.6",0.18394430099754,FALSE,FALSE,-152
"CPSF1",-0.0954393770856507,0.615893641425193,0.901770543045729,0.372757158687198,FALSE,0.000170612031218872,"0.09",0.0902977501067529,FALSE,FALSE,0
"CPSF3",-0.1412680756396,0.456498184404809,0.838784030516698,0.280419881493266,FALSE,-4.18136808073652e-06,"0.03",-0.0368719444320696,FALSE,FALSE,0
"CPSF3L",0.00467185761957731,0.980452519205199,0.994726702898522,0.263016525128104,FALSE,0.000363350796609079,"0.07",0.749542552971416,FALSE,FALSE,0
"CPSF4",-0.139043381535039,0.463691067930508,0.840578812739011,0.369820022566097,FALSE,1.80482311789555e-05,"0.03",0.0850377626192304,FALSE,FALSE,0
"CPSF6",-0.184427141268076,0.329248231061758,0.771437841714214,0.339093064901265,FALSE,0.000566777899678773,"0.09",0.409785964811314,FALSE,FALSE,0
"CPT1A",-0.527030033370412,0.00276810498074465,0.0778289714759367,0.526272864624971,TRUE,0.0755410201505409,"0.23",0.345664092256829,FALSE,FALSE,-4
"CPT1C",0.157730812013348,0.405156607532058,0.814976785010917,0.266605887827001,FALSE,0.0675531173979258,"0.12",0.457529404167927,FALSE,FALSE,-79
"CPT2",0.0553948832035595,0.771249316708564,0.948735216427613,0.236587827508198,FALSE,-0.000129028773934449,"0.08",-0.065755582656861,FALSE,FALSE,0
"CPVL",-0.311679644048943,0.0936088724667927,0.475538095863282,0.327178305253779,FALSE,0.0690767360176802,"0.22",0.353090226243162,FALSE,FALSE,0
"CPXCR1",-0.0896551724137931,0.637536197569383,0.909313619812986,0.219674584793605,FALSE,-0.00161725378102813,"0.67",3.48994338656083,FALSE,FALSE,-2
"CPXM2",-0.305005561735261,0.101230218566153,0.490769975541158,0.450907396293459,FALSE,0.00568339924806337,"0.54",0.105107732638295,FALSE,FALSE,-14
"CPZ",0.256952169076752,0.17046018382764,0.609652779627886,0.323570593647314,FALSE,0.0146333114353976,"0.04",0.220313141424529,FALSE,FALSE,-14
"CR1",-0.421579532814238,0.0203241322943646,0.234139775589947,0.511832578076279,FALSE,0.00466621128645703,"0.63",0.172029003862361,FALSE,FALSE,-72
"CR2",0.035817575083426,0.850951177924458,0.969212316258289,0.254202337408296,FALSE,0.0319587628554719,"0.31",0.337940462011997,FALSE,FALSE,-2
"CRABP1",0.112347052280311,0.554467306763592,0.877797092338348,0.213232272996612,FALSE,0.0156038431975799,"0.45",0.200935094061583,FALSE,FALSE,-27
"CRABP2",-0.523025583982202,0.00302136526465335,0.0819085633441466,0.422643238634381,TRUE,0.0192310871690598,"0.13",0.277210617694811,FALSE,FALSE,0
"CRADD",0.12035595105673,0.526397390296971,0.863942776532769,0.311731304852892,FALSE,0.000283500703066671,"0.07",0.294652088287985,FALSE,FALSE,0
"CRAMP1L",-0.305005561735261,0.101230218566153,0.490769975541158,0.356699408202188,FALSE,0.00918253053950951,"0.16",0.28663988653444,FALSE,FALSE,-2
"CRAT",-0.26273637374861,0.160705392330659,0.593836223644747,0.489245010060148,FALSE,0.00339512259239002,"0.25",0.106504812196498,FALSE,FALSE,0
"CRB1",0.190656284760845,0.312883173430176,0.757145284830286,0.289095346740241,FALSE,-0.000825996013282923,"0.63",-0.0575826453568663,FALSE,FALSE,-33
"CRB2",-0.14349276974416,0.449365022611012,0.836365278033505,0.266562512696124,FALSE,0.00146969320144758,"0.55",0.114382832734733,FALSE,FALSE,-6
"CRB3",-0.105228031145717,0.57998432848433,0.888714688689263,0.257046519593628,FALSE,0.0135739798133107,"0.46",0.414172826638616,FALSE,FALSE,-161
"CRBN",-0.291657397107898,0.117861130218372,0.519512835914041,0.359196968649958,FALSE,0.00273430721409757,"0.07",0.329364545704285,FALSE,FALSE,0
"CREB1",0.114571746384872,0.546601194241622,0.873623605655071,0.284808572898292,FALSE,0.002461063072569,"0.14",0.328848879871785,FALSE,FALSE,0
"CREB3",-0.0202447163515017,0.915436469023578,0.980430214184313,0.308248479991304,FALSE,-0.00010826514788259,"0",1,FALSE,FALSE,0
"CREB3L3",-0.116351501668521,0.540346175533803,0.870485350714575,0.235287412484377,FALSE,-0.000245467491137027,"0.33",-0.0615127841071393,FALSE,FALSE,-2
"CREB5",0.0887652947719689,0.640892494549456,0.909987230698409,0.281042852689905,FALSE,0.0447649371916179,"0.49",0.38496791320485,FALSE,FALSE,-29
"CREBBP",-0.0634037819799778,0.739243267163598,0.940426057980883,0.230270584572185,FALSE,-0.00019977321726031,"0.16",-0.415951801791619,FALSE,FALSE,-2
"CREBL2",0.0304783092324805,0.87297556219419,0.971122261381236,0.228905215065294,FALSE,3.90082740888098e-05,"0.06",0.631148036492769,FALSE,FALSE,0
"CREG1",0.146162402669633,0.440884723892951,0.833140838246554,0.286723952199162,FALSE,0.000446114522698284,"0.17",0.0804744786208708,FALSE,FALSE,0
"CREG2",-0.405116796440489,0.0263627185101656,0.268809802115773,0.406465610332378,FALSE,0.0340968168317484,"0.36",0.210612292582644,TRUE,FALSE,0
"CRELD1",-0.0985539488320356,0.604367932284345,0.89915066703574,0.285801031947727,FALSE,0.000262999074238626,"0.08",0.129854714944417,FALSE,FALSE,0
"CRELD2",0.393993325917686,0.0312172840052831,0.290891820357679,0.424003835118125,FALSE,0.000694750741469175,"0.84",0.294943065696202,FALSE,FALSE,-318
"CREM",-0.0242491657397108,0.898787679598603,0.976315315344796,0.277645647597479,FALSE,5.25840752559061e-05,"0.04",0.552452428973557,FALSE,FALSE,0
"CRH",0.00422691879866518,0.982313880613992,0.994926738287502,0.489479276698866,FALSE,0.00868128222937847,"0.57",0.214968242662947,FALSE,FALSE,-76
"CRHBP",0.128364849833148,0.499032221127061,0.854076691243376,0.249661874399972,FALSE,-0.00200114657633483,"0",1,FALSE,FALSE,-115
"CRHR1",-0.0522803114571746,0.783799446914433,0.951397512021911,0.228613563436587,FALSE,-0.00281291752266469,"0.77",2.34122098639015,FALSE,FALSE,-18
"CRHR2",0.0758620689655172,0.690311145607593,0.925111409032168,0.247825649449526,FALSE,0.00290468660792328,"0.24",0.255581726546772,FALSE,FALSE,-70
"CRIM1",-0.238264738598443,0.204822301866555,0.650244976775349,0.302945811429275,FALSE,0.0219443014517681,"0.27",0.329190042154723,FALSE,FALSE,-20
"CRIP1",-0.712569521690767,9.97890718879013e-06,0.00259714396239383,0.798715757191932,TRUE,0.112419916479986,"0.33",0.177242395717944,TRUE,TRUE,38
"CRIP2",-0.204449388209121,0.278484112423116,0.727028506783307,0.282031798590543,FALSE,-0.00019568697454832,"0.17",-0.0132997682962689,FALSE,FALSE,0
"CRIP3",0.00333704115684093,0.986036866919869,0.995325048550857,0.290318951904134,FALSE,0.00875034528189719,"0.51",0.247749691835979,FALSE,FALSE,-62
"CRIPT",0.129699666295884,0.494541947671974,0.853334647365328,0.363222956206854,FALSE,0.00872807564093669,"0.31",0.237752699674613,FALSE,FALSE,-4
"CRISP1",0.178197997775306,0.3461271818881,0.784449054083585,0.288766773893981,FALSE,0.00352131946709718,"0.65",0.287078302522625,FALSE,FALSE,-76
"CRISP2",0.167519466073415,0.37624819131061,0.798095836619461,0.346148677013448,FALSE,0.00141080114969308,"0.7",0.100836568683557,FALSE,FALSE,-151
"CRISPLD1",0.082091212458287,0.666282464059791,0.917926320103719,0.292187412716912,FALSE,8.23283931853513e-05,"0.74",0.0149365794777435,FALSE,FALSE,-52
"CRISPLD2",-0.167074527252503,0.377535468371288,0.799333715793004,0.277495472941936,FALSE,0.0704680029054383,"0.33",0.540989876204301,FALSE,FALSE,-6
"CRK",0.232480533926585,0.216359870285896,0.66548382523084,0.35983086176459,FALSE,0.000111957567817018,"0.03",0.376299605331239,FALSE,FALSE,0
"CRKL",-0.166629588431591,0.37882530745394,0.799828376834444,0.30023554596914,FALSE,5.27877862890764e-05,"0",1,FALSE,FALSE,0
"CRLF1",0.180867630700779,0.338830602820737,0.778946937348866,0.251475654657583,FALSE,0.038469840873836,"0.56",0.37966582009266,FALSE,FALSE,-2
"CRLF3",-0.0843159065628476,0.657777165121805,0.915985143878704,0.257676289121933,FALSE,4.19392262298416e-05,"0.09",0.394472591899783,FALSE,FALSE,0
"CRMP1",0.196885428253615,0.297034152280255,0.744979230680374,0.344826193859903,FALSE,0.000255456964612059,"0.89",0.318445806450932,FALSE,FALSE,-103
"CRNN",0.151946607341491,0.422811756923131,0.824501072427441,0.396143538337792,FALSE,0.0104979042734171,"0.29",0.242634975815596,FALSE,FALSE,-24
"CROT",-0.157730812013348,0.405156607532058,0.814976785010917,0.295200272605284,FALSE,0.0581426800538503,"0.14",0.422782395332895,FALSE,FALSE,-128
"CRP",0.0518353726362625,0.785596750382068,0.952256268017278,0.259758996283555,FALSE,0.00230019934075292,"0.64",0.141189294554831,FALSE,FALSE,-16
"CRTAM",0.0954393770856507,0.615893641425193,0.901770543045729,0.217737068052303,FALSE,0.0031195450819572,"0.33",0.173249489258582,FALSE,FALSE,-25
"CRTAP",0.156840934371524,0.407845320584099,0.816049849659112,0.340946140719119,FALSE,0.000145599443074934,"0.09",0.0635570319426876,FALSE,FALSE,0
"CRTC1",-0.0852057842046719,0.654386663517159,0.915190607103104,0.265331178368295,FALSE,-1.02089895655327e-05,"0.04",-0.490076343021727,FALSE,FALSE,0
"CRX",0.0914349276974416,0.630844692950058,0.907058843951862,0.246319940010984,FALSE,0.000629501669300565,"0.24",0.100807148525051,FALSE,FALSE,-33
"CRY1",-0.204449388209121,0.278484112423116,0.727028506783307,0.25738537643939,FALSE,3.94957761901537e-05,"0.04",0.490710187187072,FALSE,FALSE,0
"CRY2",-0.301890989988877,0.104942672509942,0.498554503153674,0.391230685077904,FALSE,5.31180668971933e-05,"0.03",0.199912886327024,FALSE,FALSE,0
"CRYAA",-0.0838709677419355,0.659474920105007,0.91599114911626,0.300168068674324,FALSE,0.00721660234952793,"0.57",0.654712739550194,FALSE,FALSE,-18
"CRYAB",-0.208898776418243,0.267928476113811,0.715757187247597,0.327982504615168,FALSE,0.00153019330238941,"0.55",0.0962792210536051,FALSE,FALSE,-2
"CRYBA1",0.0718576195773081,0.705917254075783,0.929390048164201,0.342900313652678,FALSE,-0.00053412948801781,"0.36",-0.0294540560628391,FALSE,FALSE,-207
"CRYBA2",-0.503003337041157,0.0046090292867631,0.103671215184836,0.358062373613051,TRUE,0.0364366498024918,"0.27",0.209818290639565,TRUE,FALSE,-25
"CRYBA4",-0.0513904338153504,0.787395134836002,0.953215531983602,0.277684989234066,FALSE,0.00246809895188855,"0.47",0.171033359419689,FALSE,FALSE,-41
"CRYBB1",-0.0869855394883204,0.647625896626907,0.912929084113308,0.220563097411572,FALSE,-0.000139508401383281,"0.81",-0.0130050124182169,FALSE,FALSE,-70
"CRYBB2",-0.195550611790879,0.3003868597964,0.746628958518011,0.225579942403242,FALSE,0.00642364049195574,"0.3",0.554945152106766,FALSE,FALSE,-103
"CRYBB3",-0.110567296996663,0.560797628503243,0.880577863169525,0.322793805180351,FALSE,0.000216689360069503,"0.71",0.0960483657013207,FALSE,FALSE,-222
"CRYGA",-0.242269187986652,0.19708696405477,0.640546730957979,0.363034615756774,FALSE,0.000776940023705876,"0.64",0.0397097620434539,FALSE,FALSE,-30
"CRYGB",-0.102113459399333,0.59130910211357,0.893413153885082,0.321464144552652,FALSE,2.76918133595701e-05,"0.85",0.0896295255109484,FALSE,FALSE,-95
"CRYGC",-0.100333704115684,0.597823205769544,0.896813760477582,0.288803724582045,FALSE,-0.000953433772145543,"0.57",-0.537999277100667,FALSE,FALSE,-93
"CRYGD",0.176418242491657,0.351043701483248,0.787394917016746,0.233485173662222,FALSE,-0.00012737930343291,"0.6",-0.0368810002046088,FALSE,FALSE,-149
"CRYGN",0.155506117908788,0.411897173366448,0.818390763034717,0.274637912528295,FALSE,0.00886960577625171,"0.78",0.772412153845797,FALSE,FALSE,-114
"CRYM",-0.277864293659622,0.137090699936794,0.555750628330495,0.279880511506748,FALSE,0.00367850042826761,"0.76",0.663530475198994,FALSE,FALSE,-133
"CRYZ",-0.12880978865406,0.497533192052009,0.854076691243376,0.23229496736531,FALSE,0.0491543028676978,"0.15",0.439109454326677,FALSE,FALSE,-120
"CRYZL1",0.274749721913237,0.141732316323076,0.564494172901058,0.3235430581233,FALSE,0.0685810398547127,"0.45",0.579098679827941,FALSE,FALSE,-10
"CS",-0.122135706340378,0.520254274383002,0.862207222456452,0.2501351446386,FALSE,4.98705512469074e-05,"0.08",0.310886962362439,FALSE,FALSE,0
"CSAD",-0.0384872080088988,0.839979014857376,0.967331435568575,0.262329419766022,FALSE,0.000616847053025765,"0.18",0.259752313359017,FALSE,FALSE,0
"CSDC2",-0.120800889877642,0.524858334520429,0.863913320072099,0.245961266025344,FALSE,-0.0034097687878124,"0.52",-1.32532493646902,FALSE,FALSE,-41
"CSDE1",0.0233592880978865,0.902484021476916,0.97715336955069,0.266600169015837,FALSE,0.000205864771464768,"0",1,FALSE,FALSE,0
"CSE1L",0.17686318131257,0.349810667834559,0.786208819931294,0.314780551164512,FALSE,7.38503045630011e-05,"0.03",0.838317985722681,FALSE,FALSE,0
"CSF1",-0.363737486095662,0.0481671506976633,0.350724785112024,0.406537423326573,FALSE,0.0052032704259992,"0.19",0.173842936466664,FALSE,FALSE,0
"CSF1R",0.186651835372636,0.323344440158255,0.765979039782612,0.318654903132235,FALSE,-0.000114730961365323,"0.6",-0.00911538092476624,FALSE,FALSE,-95
"CSF2",-0.38020022246941,0.0382177486431352,0.318499931648843,0.33571588249914,FALSE,0.0535004661300136,"0.3",0.393714767578495,FALSE,FALSE,-2
"CSF2RB",0.039377085650723,0.836328044853809,0.966654611538533,0.297762021030898,FALSE,0.00458568886812245,"0.78",0.391953495954994,FALSE,FALSE,-74
"CSF3",-0.319243604004449,0.0855061929982583,0.457281001067428,0.285755760105139,FALSE,-0.00173340690489651,"0.11",-0.163734202603315,FALSE,FALSE,-6
"CSF3R",-0.151501668520578,0.4241872393449,0.825482756847476,0.320105715977486,FALSE,0.00318531394475623,"0.8",0.450786466520202,FALSE,FALSE,-89
"CSH1",0.124805339265851,0.511105595536668,0.860096068103853,0.237269262818129,FALSE,0.00196139860819739,"0.63",0.314084420673813,FALSE,FALSE,-41
"CSH2",0.26273637374861,0.160705392330659,0.593836223644747,0.344827176147231,FALSE,-0.00058217804883295,"0.53",-0.13920207719946,FALSE,FALSE,-6
"CSHL1",-0.225806451612903,0.230212454744626,0.679922848009416,0.289423868978111,FALSE,-0.00304870996716939,"0.6",5.02334410962003,FALSE,FALSE,-24
"CSK",-0.214238042269188,0.255609318238222,0.706611400795318,0.390954773248675,FALSE,0.00504786654408433,"0.25",0.17438185455769,FALSE,FALSE,0
"CSMD1",-0.17908787541713,0.343684551306683,0.782190506570349,0.2791639130827,FALSE,0.00168614269426886,"0.75",0.16851563927642,FALSE,FALSE,-12
"CSMD2",-0.24182424916574,0.197936315480217,0.641654853749938,0.34644279105342,FALSE,0.0174032034367255,"0.57",0.468130955625885,FALSE,FALSE,-176
"CSMD3",-0.123025583982202,0.517195874907898,0.861285433672308,0.268103477392274,FALSE,0.0151157988737427,"0.4",0.409565105263354,FALSE,FALSE,-4
"CSN1S1",0.0549499443826474,0.773038811338617,0.94970234241784,0.251962832488951,FALSE,-0.00138128159778131,"0.39",-0.401421046321255,FALSE,FALSE,-41
"CSN3",0.00867630700778643,0.963705942101214,0.992361145528754,0.252943999401988,FALSE,0.00164486140660261,"0.6",0.324433098417975,FALSE,FALSE,-31
"CSNK1A1",-0.10567296996663,0.578374386181772,0.887684725393696,0.263039443036139,FALSE,6.0879101000547e-05,"0.01",0.894092481403505,FALSE,FALSE,0
"CSNK1D",0.127474972191324,0.50203706964803,0.856380698923558,0.282757955230772,FALSE,0.001563231814499,"0.13",0.115196792204153,FALSE,FALSE,-4
"CSNK1E",0.297441601779755,0.110422111068886,0.510079202778154,0.394994650500187,FALSE,0.0109808993490909,"0.14",0.232561715816826,FALSE,FALSE,0
"CSNK1G1",0.19154616240267,0.310587397111917,0.755937913819212,0.366867977640792,FALSE,3.00143133085378e-05,"0.03",0.0967400672598792,FALSE,FALSE,0
"CSNK1G2",-0.10789766407119,0.57035463258956,0.883734588948958,0.237030596090076,FALSE,0.00114074153417711,"0.68",0.278986200136297,FALSE,FALSE,-397
"CSNK1G3",-0.0985539488320356,0.604367932284345,0.89915066703574,0.383283850779697,FALSE,0.00012143260162609,"0.04",0.174501000565933,FALSE,FALSE,0
"CSNK2A1",0.0602892102335929,0.751642642695463,0.944563422765545,0.320466544525299,FALSE,1.77213165896158e-05,"0.04",0.111343755106415,FALSE,FALSE,0
"CSNK2A2",0.229810901001112,0.221831170322177,0.669620054129579,0.338063382924263,FALSE,7.4228119832915e-05,"0",1,FALSE,FALSE,0
"CSNK2B",-0.0602892102335929,0.751642642695463,0.944563422765545,0.284922550631627,FALSE,0.000197793971725731,"0.1",0.203508612456986,FALSE,FALSE,0
"CSPG4",0.24182424916574,0.197936315480217,0.641654853749938,0.314837254969476,FALSE,0.00736815088493083,"0.59",0.213051430292704,FALSE,FALSE,-2
"CSPG5",0.304115684093437,0.102280677852012,0.493335974403822,0.344427085536334,FALSE,0.00946269745463536,"0.52",0.375454541282332,FALSE,FALSE,-24
"CSRP1",0.0509454949944383,0.789194591589794,0.953564659703061,0.528772081890083,FALSE,0.00147583953362712,"0.05",0.00953907213917721,TRUE,FALSE,-2
"CSRP2",-0.283648498331479,0.128766222673162,0.541924980861225,0.290720628826645,FALSE,0.0560873594036627,"0.41",0.384060376541314,FALSE,FALSE,0
"CSRP2BP",-0.2146829810901,0.254599807268878,0.705709909899263,0.349622800171412,FALSE,0.00894571586022013,"0.21",0.127503978778663,FALSE,FALSE,0
"CSRP3",0.219132369299221,0.244648912179294,0.695089293007655,0.363782055023073,FALSE,-0.00205220988434021,"0.22",-0.0682288549355588,FALSE,FALSE,-135
"CST1",0.260066740823137,0.165156819916906,0.599941259173693,0.258761101002063,FALSE,0.0492286933579692,"0.51",0.373546970770008,FALSE,FALSE,-29
"CST11",-0.247608453837597,0.187091030160438,0.630987830045253,0.377554521275691,FALSE,0.01215368707912,"0.68",0.234941614042537,FALSE,FALSE,-37
"CST2",-0.0246941045606229,0.896940281892987,0.976315315344796,0.217617070506552,FALSE,0.0590552388399787,"0.57",0.544718266766683,FALSE,FALSE,-4
"CST3",0.12258064516129,0.518723973854669,0.861808632297086,0.284842366386338,FALSE,6.13369273079262e-05,"0",1,FALSE,FALSE,0
"CST4",0.260511679644049,0.164408890048585,0.599941259173693,0.269701564450422,FALSE,0.072555824251,"0.76",0.480993813729017,FALSE,FALSE,-29
"CST5",0.191101223581758,0.311733968338609,0.755974839102959,0.289701464707329,FALSE,0.00599760292744192,"0.22",0.220434760231836,FALSE,FALSE,-2
"CST6",-0.444271412680756,0.0139106875335364,0.191761528754175,0.380426519889168,FALSE,0.0659875753660023,"0.37",0.268732295455407,FALSE,FALSE,-2
"CST7",-0.573303670745273,0.000927339098552693,0.0421345792818402,0.806989510641668,TRUE,0.0759507362591405,"0.23",0.15418984110879,TRUE,TRUE,48
"CST8",-0.49098998887653,0.00586858608290886,0.120735125401163,0.460204774319799,FALSE,-0.00157172087040858,"0.85",-0.215586728452352,FALSE,FALSE,-139
"CST9L",-0.400667408231368,0.0282247425123101,0.277100129816189,0.405338306090163,FALSE,0.00156540286088645,"0.45",0.157486269479856,FALSE,FALSE,-43
"CSTA",-0.363737486095662,0.0481671506976633,0.350724785112024,0.415320030558593,FALSE,0.0330707071029165,"0.55",0.340759839174042,FALSE,FALSE,-29
